"Store No.","Name","Latitude","Longitude","Address","Street","City","State","Zip_Code","County","Phone","Open Hours","URL","Provider","Category","Updated Date","Country","Status","Direction URL"
"029019","Taco Bell Johnson City","36.33893847","-82.37368584","2000 N Roan St, Johnson City, TN, 37601","2000 N Roan St","Johnson City","TN","37601","Washington","423-282-8612","monday:9:00-22:00|tuesday:9:00-22:00|wednesday:9:00-22:00|thursday:9:00-22:00|friday:9:00-22:00|saturday:9:00-22:00|sunday:9:00-22:00","https://locations.tacobell.com/tn/johnson-city/2000-n-roan-st.html","Taco Bell","Food Chains","2023-05-10","USA","Open","https://www.google.com/maps/dir/Current+Location/2000+N+Roan+St,+Johnson+City,+TN,+37601,+USA/"
"035150","Taco Bell Memphis","35.14919543","-89.91500611","4370 Summer Ave, Memphis, TN, 38122","4370 Summer Ave","Memphis","TN","38122","Shelby","901-767-5193","monday:10:00-21:00|tuesday:10:00-22:00|wednesday:10:00-22:00|thursday:10:00-22:00|friday:10:00-22:00|saturday:10:00-22:00|sunday:10:00-22:00","https://locations.tacobell.com/tn/memphis/4370-summer-ave.html","Taco Bell","Food Chains","2023-05-10","USA","Open","https://www.google.com/maps/dir/Current+Location/4370+Summer+Ave,+Memphis,+TN,+38122,+USA/"
"029034","Taco Bell Hixson","35.14058501","-85.24908589","5439 Highway 153, Hixson, TN, 37343","5439 Highway 153","Hixson","TN","37343","Hamilton","423-875-6198","monday:9:00-22:00|tuesday:9:00-22:00|wednesday:9:00-22:00|thursday:9:00-22:00|friday:9:00-22:00|saturday:9:00-22:00|sunday:9:00-22:00","https://locations.tacobell.com/tn/hixson/5439-highway-153.html","Taco Bell","Food Chains","2023-05-10","USA","Open","https://www.google.com/maps/dir/Current+Location/5439+Highway+153,+Hixson,+TN,+37343,+USA/"
"034435","Taco Bell Antioch","36.04838699","-86.65287884","5315 Hickory Hollow Ln, Antioch, TN, 37013","5315 Hickory Hollow Ln","Antioch","TN","37013","Davidson","615-731-8177","monday:8:00-21:00|tuesday:8:00-21:00|wednesday:8:00-21:00|thursday:8:00-21:00|friday:8:00-21:00|saturday:8:00-21:00|sunday:8:00-21:00","https://locations.tacobell.com/tn/antioch/5315-hickory-hollow-ln-.html","Taco Bell","Food Chains","2023-05-10","USA","Open","https://www.google.com/maps/dir/Current+Location/5315+Hickory+Hollow+Ln,+Antioch,+TN,+37013,+USA/"
"033295","Taco Bell Cleveland","35.2144","-84.8686","964 Paul Huff Parkway Nw, Cleveland, TN, 37312","964 Paul Huff Parkway Nw","Cleveland","TN","37312","Bradley","423-650-4560","monday:8:00-22:00|tuesday:8:00-22:00|wednesday:8:00-22:00|thursday:8:00-22:00|friday:8:00-22:00|saturday:8:00-22:00|sunday:8:00-22:00","https://locations.tacobell.com/tn/cleveland/964-paul-huff-parkway-nw.html","Taco Bell","Food Chains","2023-05-10","USA","Open","https://www.google.com/maps/dir/Current+Location/964+Paul+Huff+Parkway+Nw,+Cleveland,+TN,+37312,+USA/"
"029057","Taco Bell Knoxville","36.0004292","-83.77861083","7211 Strawberry Plains Pike, Knoxville, TN, 37914","7211 Strawberry Plains Pike","Knoxville","TN","37914","Knox","865-521-6868","monday:9:00-22:00|tuesday:9:00-22:00|wednesday:9:00-22:00|thursday:9:00-22:00|friday:9:00-22:00|saturday:9:00-22:00|sunday:9:00-22:00","https://locations.tacobell.com/tn/knoxville/7211-strawberry-plains-pike.html","Taco Bell","Food Chains","2023-05-10","USA","Open","https://www.google.com/maps/dir/Current+Location/7211+Strawberry+Plains+Pike,+Knoxville,+TN,+37914,+USA/"
"037038","Taco Bell Jamestown","36.43599134","-84.93647558","461 N Main St, Jamestown, TN, 38556","461 N Main St","Jamestown","TN","38556","Fentress","423-449-9298","monday:9:00-22:00|tuesday:9:00-22:00|wednesday:9:00-22:00|thursday:9:00-22:00|friday:9:00-22:00|saturday:9:00-22:00|sunday:9:00-22:00","https://locations.tacobell.com/tn/jamestown/461-n--main-st-.html","Taco Bell","Food Chains","2023-05-10","USA","Open","https://www.google.com/maps/dir/Current+Location/461+N+Main+St,+Jamestown,+TN,+38556,+USA/"
"029061","Taco Bell Jonesborough","36.3013049","-82.46192113","705 E Jackson Blvd, Jonesborough, TN, 37659","705 E Jackson Blvd","Jonesborough","TN","37659","Washington","423-753-0782","monday:9:00-22:00|tuesday:9:00-22:00|wednesday:9:00-22:00|thursday:9:00-22:00|friday:9:00-22:00|saturday:9:00-22:00|sunday:9:00-22:00","https://locations.tacobell.com/tn/jonesborough/705-e--jackson-blvd-.html","Taco Bell","Food Chains","2023-05-10","USA","Open","https://www.google.com/maps/dir/Current+Location/705+E+Jackson+Blvd,+Jonesborough,+TN,+37659,+USA/"
"032324","Taco Bell Memphis","35.10681425","-89.88462478","911 Estate Dr, Memphis, TN, 38119","911 Estate Dr","Memphis","TN","38119","Shelby","901-767-8384","monday:9:00-21:00|tuesday:9:00-21:00|wednesday:9:00-21:00|thursday:9:00-21:00|friday:9:00-21:00|saturday:9:00-21:00|sunday:9:00-21:00","https://locations.tacobell.com/tn/memphis/911-estate-dr.html","Taco Bell","Food Chains","2023-05-10","USA","Open","https://www.google.com/maps/dir/Current+Location/911+Estate+Dr,+Memphis,+TN,+38119,+USA/"
"037100","Taco Bell Dunlap","35.363848","-85.393519","15352 Rankin Avenue, Dunlap, TN, 37327","15352 Rankin Avenue","Dunlap","TN","37327","Sequatchie","423-451-1502","monday:9:00-22:00|tuesday:9:00-22:00|wednesday:9:00-22:00|thursday:9:00-22:00|friday:9:00-22:00|saturday:9:00-22:00|sunday:9:00-22:00","https://locations.tacobell.com/tn/dunlap/15352-rankin-avenue.html","Taco Bell","Food Chains","2023-05-10","USA","Open","https://www.google.com/maps/dir/Current+Location/15352+Rankin+Avenue,+Dunlap,+TN,+37327,+USA/"
"034361","Taco Bell Murfreesboro","35.8681256","-86.38650111","1702 Memorial Blvd, Murfreesboro, TN, 37129","1702 Memorial Blvd","Murfreesboro","TN","37129","Rutherford","615-896-5499","monday:8:00-22:00|tuesday:8:00-22:00|wednesday:8:00-22:00|thursday:8:00-22:00|friday:8:00-22:00|saturday:8:00-22:00|sunday:8:00-22:00","https://locations.tacobell.com/tn/murfreesboro/1702-memorial-blvd.html","Taco Bell","Food Chains","2023-05-10","USA","Open","https://www.google.com/maps/dir/Current+Location/1702+Memorial+Blvd,+Murfreesboro,+TN,+37129,+USA/"
"026837","Taco Bell Alcoa","35.76009726","-83.97547312","297 S Calderwood St, Alcoa, TN, 37701","297 S Calderwood St","Alcoa","TN","37701","Blount","865-983-5411","monday:6:30-0|tuesday:6:30-0|wednesday:6:30-0|thursday:6:30-0|friday:6:30-0|saturday:6:30-0|sunday:6:30-0","https://locations.tacobell.com/tn/alcoa/297-s-calderwood-st.html","Taco Bell","Food Chains","2023-05-10","USA","Open","https://www.google.com/maps/dir/Current+Location/297+S+Calderwood+St,+Alcoa,+TN,+37701,+USA/"
"029010","Taco Bell Chattanooga","35.01929536","-85.32177056","3151 S Broad St, Chattanooga, TN, 37408","3151 S Broad St","Chattanooga","TN","37408","Hamilton","423-756-2923","monday:8:00-22:00|tuesday:8:00-22:00|wednesday:8:00-22:00|thursday:8:00-22:00|friday:8:00-22:00|saturday:8:00-22:00|sunday:8:00-22:00","https://locations.tacobell.com/tn/chattanooga/3151-s-broad-st.html","Taco Bell","Food Chains","2023-05-10","USA","Open","https://www.google.com/maps/dir/Current+Location/3151+S+Broad+St,+Chattanooga,+TN,+37408,+USA/"
"034698","Taco Bell Memphis","35.09658855","-89.85914473","1279 Ridgeway Rd, Memphis, TN, 38119","1279 Ridgeway Rd","Memphis","TN","38119","Shelby","901-683-7703","monday:10:00-20:00|tuesday:10:00-20:00|wednesday:10:00-20:00|thursday:10:00-20:00|friday:10:00-20:00|saturday:10:00-20:00|sunday:10:00-20:00","https://locations.tacobell.com/tn/memphis/1279-ridgeway-rd-.html","Taco Bell","Food Chains","2023-05-10","USA","Open","https://www.google.com/maps/dir/Current+Location/1279+Ridgeway+Rd,+Memphis,+TN,+38119,+USA/"
"029290","Taco Bell Morristown","36.22242083","-83.2627881","2519 E Morris Blvd, Morristown, TN, 37813","2519 E Morris Blvd","Morristown","TN","37813","Hamblen","423-581-1058","monday:9:00-22:00|tuesday:9:00-22:00|wednesday:9:00-22:00|thursday:9:00-22:00|friday:9:00-22:00|saturday:9:00-22:00|sunday:9:00-22:00","https://locations.tacobell.com/tn/morristown/2519-e-morris-blvd.html","Taco Bell","Food Chains","2023-05-10","USA","Open","https://www.google.com/maps/dir/Current+Location/2519+E+Morris+Blvd,+Morristown,+TN,+37813,+USA/"
"020950","Taco Bell Nashville","36.03897089","-86.74397192","5709 Edmonson Pike, Nashville, TN, 37211","5709 Edmonson Pike","Nashville","TN","37211","Davidson","615-445-8641","monday:9:00-22:00|tuesday:9:00-22:00|wednesday:9:00-22:00|thursday:9:00-22:00|friday:9:00-22:00|saturday:9:00-22:00|sunday:9:00-22:00","https://locations.tacobell.com/tn/nashville/5709-edmonson-pike.html","Taco Bell","Food Chains","2023-05-10","USA","Open","https://www.google.com/maps/dir/Current+Location/5709+Edmonson+Pike,+Nashville,+TN,+37211,+USA/"
"034364","Taco Bell Gallatin","36.37986973","-86.46447293","807 Nashville Pike, Gallatin, TN, 37066","807 Nashville Pike","Gallatin","TN","37066","Sumner","615-452-4154","monday:7:00-22:00|tuesday:7:00-22:00|wednesday:7:00-22:00|thursday:7:00-22:00|friday:7:00-22:00|saturday:7:00-22:00|sunday:7:00-22:00","https://locations.tacobell.com/tn/gallatin/807-nashville-pike.html","Taco Bell","Food Chains","2023-05-10","USA","Open","https://www.google.com/maps/dir/Current+Location/807+Nashville+Pike,+Gallatin,+TN,+37066,+USA/"
"030359","Taco Bell Maryville","35.71724099","-84.01247182","2341 Market Place Dr Portion Of Lot E, Maryville, TN, 37801","2341 Market Place Dr Portion Of Lot E","Maryville","TN","37801","Blount","865-379-6178","monday:7:00-0|tuesday:7:00-0|wednesday:7:00-0|thursday:7:00-0|friday:7:00-0|saturday:7:00-0|sunday:7:00-0","https://locations.tacobell.com/tn/maryville/2341-market-place-dr.html","Taco Bell","Food Chains","2023-05-10","USA","Open","https://www.google.com/maps/dir/Current+Location/2341+Market+Place+Dr+Portion+Of+Lot+E,+Maryville,+TN,+37801,+USA/"
"034438","Taco Bell Clarksville","36.62678745","-87.37362451","1470 Tiny Town Rd, Clarksville, TN, 37042","1470 Tiny Town Rd","Clarksville","TN","37042","Montgomery","931-906-2098","monday:7:00-22:00|tuesday:7:00-22:00|wednesday:7:00-22:00|thursday:7:00-22:00|friday:7:00-22:00|saturday:7:00-22:00|sunday:7:00-22:00","https://locations.tacobell.com/tn/clarksville/1470-tiny-town-rd.html","Taco Bell","Food Chains","2023-05-10","USA","Open","https://www.google.com/maps/dir/Current+Location/1470+Tiny+Town+Rd,+Clarksville,+TN,+37042,+USA/"
"032898","Taco Bell Franklin","35.90460466","-86.87600943","1710 Columbia Ave, Franklin, TN, 37064","1710 Columbia Ave","Franklin","TN","37064","Williamson","615-628-8327","monday:9:00-22:00|tuesday:9:00-22:00|wednesday:9:00-22:00|thursday:9:00-22:00|friday:9:00-22:00|saturday:9:00-22:00|sunday:9:00-22:00","https://locations.tacobell.com/tn/franklin/1710-columbia-ave.html","Taco Bell","Food Chains","2023-05-10","USA","Open","https://www.google.com/maps/dir/Current+Location/1710+Columbia+Ave,+Franklin,+TN,+37064,+USA/"
"029014","Taco Bell Knoxville","35.9548603","-83.93603504","1900 W Cumberland, Knoxville, TN, 37916","1900 W Cumberland","Knoxville","TN","37916","Knox","865-525-5099","monday:9:00-22:00|tuesday:9:00-22:00|wednesday:9:00-22:00|thursday:9:00-22:00|friday:9:00-22:00|saturday:9:00-22:00|sunday:9:00-22:00","https://locations.tacobell.com/tn/knoxville/1900-w-cumberland.html","Taco Bell","Food Chains","2023-05-10","USA","Open","https://www.google.com/maps/dir/Current+Location/1900+W+Cumberland,+Knoxville,+TN,+37916,+USA/"
"020054","Taco Bell Livingston","36.37108118","-85.34044532","1475 W Main St, Livingston, TN, 38570","1475 W Main St","Livingston","TN","38570","Overton","931-823-6622","monday:7:00-23:00|tuesday:7:00-23:00|wednesday:7:00-23:00|thursday:7:00-23:00|friday:7:00-23:30|saturday:7:00-23:30|sunday:8:00-23:00","https://locations.tacobell.com/tn/livingston/1475-w-main-st.html","Taco Bell","Food Chains","2023-05-10","USA","Open","https://www.google.com/maps/dir/Current+Location/1475+W+Main+St,+Livingston,+TN,+38570,+USA/"
"031757","Taco Bell Kodak","35.98721141","-83.6058543","145 Stadium Drive, Kodak, TN, 37764","145 Stadium Drive","Kodak","TN","37764","Sevier","865-465-3147","monday:9:00-22:00|tuesday:9:00-22:00|wednesday:9:00-22:00|thursday:9:00-22:00|friday:9:00-22:00|saturday:9:00-22:00|sunday:9:00-22:00","https://locations.tacobell.com/tn/kodak/145-stadium-drive.html","Taco Bell","Food Chains","2023-05-10","USA","Open","https://www.google.com/maps/dir/Current+Location/145+Stadium+Drive,+Kodak,+TN,+37764,+USA/"
"004327","Taco Bell Nashville","36.16930853","-86.68316195","2384 Lebanon Pike, Nashville, TN, 37214","2384 Lebanon Pike","Nashville","TN","37214","Davidson","615-872-7828","monday:9:00-21:00|tuesday:9:00-21:00|wednesday:9:00-21:00|thursday:9:00-21:00|friday:9:00-21:00|saturday:9:00-21:00|sunday:9:00-21:00","https://locations.tacobell.com/tn/nashville/2384-lebanon-pike.html","Taco Bell","Food Chains","2023-05-10","USA","Open","https://www.google.com/maps/dir/Current+Location/2384+Lebanon+Pike,+Nashville,+TN,+37214,+USA/"
"020209","Taco Bell Murfreesboro","35.80692028","-86.3980703","2482 S Church Street, Murfreesboro, TN, 37127","2482 S Church Street","Murfreesboro","TN","37127","Rutherford","615-867-1944","monday:8:00-22:00|tuesday:8:00-22:00|wednesday:8:00-22:00|thursday:8:00-22:00|friday:8:00-22:00|saturday:8:00-22:00|sunday:8:00-22:00","https://locations.tacobell.com/tn/murfreesboro/2482-s--church-street.html","Taco Bell","Food Chains","2023-05-10","USA","Open","https://www.google.com/maps/dir/Current+Location/2482+S+Church+Street,+Murfreesboro,+TN,+37127,+USA/"
"034697","Taco Bell Collierville","35.04651984","-89.69154991","880 W Poplar Ave, Collierville, TN, 38017","880 W Poplar Ave","Collierville","TN","38017","Shelby","901-853-3725","monday:10:00-22:00|tuesday:10:00-22:00|wednesday:10:00-22:00|thursday:10:00-22:00|friday:10:00-22:00|saturday:10:00-22:00|sunday:10:00-22:00","https://locations.tacobell.com/tn/collierville/880-w-poplar-ave.html","Taco Bell","Food Chains","2023-05-10","USA","Open","https://www.google.com/maps/dir/Current+Location/880+W+Poplar+Ave,+Collierville,+TN,+38017,+USA/"
"035142","Taco Bell Memphis","35.14329698","-90.00492492","1662 Poplar Avenue, Memphis, TN, 38104","1662 Poplar Avenue","Memphis","TN","38104","Shelby","901-725-0925","monday:10:00-20:00|tuesday:10:00-20:00|wednesday:10:00-20:00|thursday:10:00-20:00|friday:10:00-20:00|saturday:10:00-20:00|sunday:10:00-20:00","https://locations.tacobell.com/tn/memphis/1662-poplar-avenue.html","Taco Bell","Food Chains","2023-05-10","USA","Open","https://www.google.com/maps/dir/Current+Location/1662+Poplar+Avenue,+Memphis,+TN,+38104,+USA/"
"029015","Taco Bell Pigeon Forge","35.78929699","-83.55763087","3310 Parkway, Pigeon Forge, TN, 37863","3310 Parkway","Pigeon Forge","TN","37863","Sevier","865-908-1193","","https://locations.tacobell.com/tn/pigeon-forge/3310-parkway.html","Taco Bell","Food Chains","2023-05-10","USA","Open","https://www.google.com/maps/dir/Current+Location/3310+Parkway,+Pigeon+Forge,+TN,+37863,+USA/"
"034685","Taco Bell Savannah","35.2250878","-88.24374157","155 Wayne Road, Savannah, TN, 38372","155 Wayne Road","Savannah","TN","38372","Hardin","731-925-2604","monday:10:00-22:00|tuesday:10:00-22:00|wednesday:10:00-22:00|thursday:10:00-22:00|friday:10:00-22:00|saturday:10:00-22:00|sunday:10:00-22:00","https://locations.tacobell.com/tn/savannah/155-wayne-road.html","Taco Bell","Food Chains","2023-05-10","USA","Open","https://www.google.com/maps/dir/Current+Location/155+Wayne+Road,+Savannah,+TN,+38372,+USA/"
"029040","Taco Bell Oak Ridge","36.00723429","-84.2562716","353 South Illinois Avenue, Oak Ridge, TN, 37830","353 South Illinois Avenue","Oak Ridge","TN","37830","Anderson","865-483-7630","monday:9:00-22:00|tuesday:9:00-22:00|wednesday:9:00-22:00|thursday:9:00-22:00|friday:9:00-22:00|saturday:9:00-22:00|sunday:9:00-22:00","https://locations.tacobell.com/tn/oak-ridge/353-south-illinois-avenue.html","Taco Bell","Food Chains","2023-05-10","USA","Open","https://www.google.com/maps/dir/Current+Location/353+South+Illinois+Avenue,+Oak+Ridge,+TN,+37830,+USA/"
"J795010","Taco Bell Gordonsville","36.17751309","-85.94723676","501 Gordonsville Highway, Gordonsville, TN, 38563","501 Gordonsville Highway","Gordonsville","TN","38563","Smith","615-683-1050","monday:6:00-23:00|tuesday:6:00-23:00|wednesday:6:00-23:00|thursday:6:00-23:00|friday:6:00-23:00|saturday:6:00-23:00|sunday:6:00-23:00","https://locations.tacobell.com/tn/gordonsville/501-gordonsville-highway.html","Taco Bell","Food Chains","2023-05-10","USA","Open","https://www.google.com/maps/dir/Current+Location/501+Gordonsville+Highway,+Gordonsville,+TN,+38563,+USA/"
"029033","Taco Bell Clinton","36.11840355","-84.11809736","1114 N Charles G Seivers Blvd, Clinton, TN, 37716","1114 N Charles G Seivers Blvd","Clinton","TN","37716","Anderson","865-457-7282","monday:9:00-22:00|tuesday:9:00-22:00|wednesday:9:00-22:00|thursday:9:00-22:00|friday:9:00-22:00|saturday:9:00-22:00|sunday:9:00-22:00","https://locations.tacobell.com/tn/clinton/1114-n-charles-g-seivers-blvd.html","Taco Bell","Food Chains","2023-05-10","USA","Open","https://www.google.com/maps/dir/Current+Location/1114+N+Charles+G+Seivers+Blvd,+Clinton,+TN,+37716,+USA/"
"036778","Taco Bell Clarksville","36.50870181","-87.27546747","2240 Madison Street, Clarksville, TN, 37043","2240 Madison Street","Clarksville","TN","37043","Montgomery","931-221-0100","monday:8:00-22:00|tuesday:8:00-22:00|wednesday:8:00-22:00|thursday:8:00-22:00|friday:8:00-22:00|saturday:9:00-22:00|sunday:9:00-22:00","https://locations.tacobell.com/tn/clarksville/2240-madison-street.html","Taco Bell","Food Chains","2023-05-10","USA","Open","https://www.google.com/maps/dir/Current+Location/2240+Madison+Street,+Clarksville,+TN,+37043,+USA/"
"034696","Taco Bell Jackson","35.56774483","-88.81542921","1619 S Highland Ave, Jackson, TN, 38301","1619 S Highland Ave","Jackson","TN","38301","Madison","731-423-0148","monday:10:00-22:00|tuesday:10:00-22:00|wednesday:10:00-22:00|thursday:10:00-22:00|friday:10:00-22:00|saturday:10:00-22:00|sunday:10:00-22:00","https://locations.tacobell.com/tn/jackson/1619-s-highland-ave.html","Taco Bell","Food Chains","2023-05-10","USA","Open","https://www.google.com/maps/dir/Current+Location/1619+S+Highland+Ave,+Jackson,+TN,+38301,+USA/"
"029029","Taco Bell Jacksboro","36.34100325","-84.16921712","2508 Jacksboro Pike, Jacksboro, TN, 37757","2508 Jacksboro Pike","Jacksboro","TN","37757","Campbell","423-566-3759","monday:9:00-22:00|tuesday:9:00-22:00|wednesday:9:00-22:00|thursday:9:00-22:00|friday:9:00-22:00|saturday:9:00-22:00|sunday:9:00-22:00","https://locations.tacobell.com/tn/jacksboro/2508-jacksboro-pike.html","Taco Bell","Food Chains","2023-05-10","USA","Open","https://www.google.com/maps/dir/Current+Location/2508+Jacksboro+Pike,+Jacksboro,+TN,+37757,+USA/"
"035147","Taco Bell Memphis","35.17304695","-89.86888216","1740 Sycamore View Road, Memphis, TN, 38134","1740 Sycamore View Road","Memphis","TN","38134","Shelby","901-372-5089","monday:10:00-22:00|tuesday:10:00-22:00|wednesday:10:00-22:00|thursday:10:00-22:00|friday:10:00-22:00|saturday:10:00-22:00|sunday:10:00-22:00","https://locations.tacobell.com/tn/memphis/1740-sycamore-view-road.html","Taco Bell","Food Chains","2023-05-10","USA","Open","https://www.google.com/maps/dir/Current+Location/1740+Sycamore+View+Road,+Memphis,+TN,+38134,+USA/"
"037495","Taco Bell Baxter","36.14003","-85.63156","125 Fast Lane, Baxter, TN, 38544","125 Fast Lane","Baxter","TN","38544","Putnam","931-783-1969","monday:9:00-22:00|tuesday:9:00-22:00|wednesday:9:00-22:00|thursday:9:00-22:00|friday:9:00-22:00|saturday:9:00-22:00|sunday:9:00-22:00","https://locations.tacobell.com/tn/baxter/125-fast-lane.html","Taco Bell","Food Chains","2023-05-10","USA","Open","https://www.google.com/maps/dir/Current+Location/125+Fast+Lane,+Baxter,+TN,+38544,+USA/"
