Store No.,Name,Latitude,Longitude,Address,Street,City,State,Zip_Code,County,Provider,Category,Population,Fast Food Density, Adults with Obesity
23366,Cold Stone Creamery Store 23366,36.5145915,-87.3090319,"1839 Madison St Ste B, Clarksville, TN, 37043",1839 Madison St Ste B,Clarksville,TN,37043,Montgomery,Cold Stone Creamery,Food Chains,227900.0,0.0007591048705572619,36.2
8134,Arbys Knoxville,36.0751323,-83.9274344,"7000 Maynardville Pike, Knoxville, TN, 37918",7000 Maynardville Pike,Knoxville,TN,37918,Knox,Arbys,Food Chains,486677.0,0.0008321741113716079,29.1
7695,Arbys Portland,36.5779197,-86.5140591,"304 S Broadway Ste G, Portland, TN, 37148",304 S Broadway Ste G,Portland,TN,37148,Sumner,Arbys,Food Chains,200557.0,0.0007080281416255728,27.2
,Jackson (Tn),35.6905262,-88.8567139,"2841 Hwy 45, Jackson, TN, 38305",2841 Hwy 45,Jackson,TN,38305,Madison,Freddy's,Food Chains,98775.0,0.0012655024044545685,40.2
,Kingsport (Tn),36.5501927,-82.4940994,"2624 E Stone Drive, Kingsport, TN, 37660",2624 E Stone Drive,Kingsport,TN,37660,Sullivan,Freddy's,Food Chains,159265.0,0.0009606630458669514,33.3
,Cleveland (Tn),35.211147,-84.8611286,"688 Paul Huff Pkwy, Cleveland, TN, 37312",688 Paul Huff Pkwy,Cleveland,TN,37312,Bradley,Freddy's,Food Chains,110162.0,0.0009168315753163523,37.2
,Oak Ridge (Tn),36.0075545,-84.2567706,"347 S Illinois Ave, Oak Ridge, TN, 37830",347 S Illinois Ave,Oak Ridge,TN,37830,Anderson,Freddy's,Food Chains,77576.0,0.0009023409301845932,33.5
,Bartlett (Tn),35.2059152,-89.8372058,"6780 Stage Rd, Memphis, TN, 38134",6780 Stage Rd,Memphis,TN,38134,Shelby,Freddy's,Food Chains,924454.0,0.0007680209074761967,34.9
,Cordova (Tn),35.1476849,-89.7960241,"825 N Germantown Pkwy, Cordova, TN, 38018",825 N Germantown Pkwy,Cordova,TN,38018,Shelby,Freddy's,Food Chains,924454.0,0.0007680209074761967,34.9
,Knoxville Chapman Hwy (Tn),35.9070145,-83.8348106,"7614 Chapman Hwy, Knoxville, TN, 37920",7614 Chapman Hwy,Knoxville,TN,37920,Knox,Freddy's,Food Chains,486677.0,0.0008321741113716079,29.1
,Collierville (Tn),35.0457805,-89.6907653,"849 W Poplar Avenue, Collierville, TN, 38017",849 W Poplar Avenue,Collierville,TN,38017,Shelby,Freddy's,Food Chains,924454.0,0.0007680209074761967,34.9
,Smyrna,35.9805564,-86.5605773,"590 Sam Ridley Pkwy, Smyrna, TN, 37167",590 Sam Ridley Pkwy,Smyrna,TN,37167,Rutherford,Freddy's,Food Chains,352182.0,0.0008319562044624654,33.3
,Johnson City (Tn),36.3242042,-82.3942965,"928 N State Of Franklin Rd, Johnson City, TN, 37604",928 N State Of Franklin Rd,Johnson City,TN,37604,Washington,Freddy's,Food Chains,134236.0,0.0009386453708394171,33.9
,Memphis (Tn),35.1159714,-89.9054375,"4700 Poplar Ave, Memphis, TN, 38117",4700 Poplar Ave,Memphis,TN,38117,Shelby,Freddy's,Food Chains,924454.0,0.0007680209074761967,34.9
,Clarksville - Wilma Rudolph Blvd (Tn),36.5635233,-87.3123295,"2100 Wilma Rudolph Blvd, Clarksville, TN, 37040",2100 Wilma Rudolph Blvd,Clarksville,TN,37040,Montgomery,Freddy's,Food Chains,227900.0,0.0007591048705572619,36.2
,Clarksville - Mlk Blvd (Tn),36.5215139,-87.2344715,"900 Mlk Blvd, Clarksville, TN, 37043",900 Mlk Blvd,Clarksville,TN,37043,Montgomery,Freddy's,Food Chains,227900.0,0.0007591048705572619,36.2
,Sevierville (Coming Soon),35.8816605,-83.5724451,"760 Winfield Dunn Pkwy, Sevierville, TN, 37876",760 Winfield Dunn Pkwy,Sevierville,TN,37876,Sevier,Freddy's,Food Chains,99517.0,0.0014871830943456897,44.0
2493,"Golden Corral 2493, Clarksville, Tn",36.5880355,-87.2906794,"Wilma Rudolph Blvd, Clarksville, TN, 37040",Wilma Rudolph Blvd,Clarksville,TN,37040,Montgomery,Golden Corral,Food Chains,227900.0,0.0007591048705572619,36.2
779,"Golden Corral 779, Pigeon Forge, Tn",35.7834035,-83.5526118,"Parkway, Pigeon Forge, TN, 37863",Parkway,Pigeon Forge,TN,37863,Sevier,Golden Corral,Food Chains,99517.0,0.0014871830943456897,44.0
804,"Golden Corral 804, Sevierville, Tn",35.8759202,-83.5704231,"Winfield Dunn Parkway, Sevierville, TN, 37876",Winfield Dunn Parkway,Sevierville,TN,37876,Sevier,Golden Corral,Food Chains,99517.0,0.0014871830943456897,44.0
2562,"Golden Corral 2562, Hermitage, Tn",36.1909029,-86.6134754,"Old Lebanon Dirt Rd, Hermitage, TN, 37076",Old Lebanon Dirt Rd,Hermitage,TN,37076,Davidson,Golden Corral,Food Chains,703953.0,0.000869376222560313,29.2
676,"Golden Corral 676, Cookeville, Tn",36.1375502,-85.509964,"Interstate Drive, Cookeville, TN, 38501",Interstate Drive,Cookeville,TN,38501,Putnam,Golden Corral,Food Chains,81188.0,0.0011947578459870916,28.3
904,"Golden Corral 904, Johnson City, Tn",36.3597678,-82.3937036,"Browns MIll Road, Johnson City, TN, 37604",Browns MIll Road,Johnson City,TN,37604,Washington,Golden Corral,Food Chains,134236.0,0.0009386453708394171,33.9
694,"Golden Corral 694, Kingsport, Tn",36.5444122,-82.5196407,"North Eastman Road, Kingsport, TN, 37664",North Eastman Road,Kingsport,TN,37664,Sullivan,Golden Corral,Food Chains,159265.0,0.0009606630458669514,33.3
6576,Arbys Ooltewah,35.083928,-85.0633248,"9200 Lee Highway, Ooltewah, TN, 37363",9200 Lee Highway,Ooltewah,TN,37363,Hamilton,Arbys,Food Chains,369135.0,0.00093732645238192,31.2
6884,Arbys Kingsport,36.5481667,-82.5182666,"1652 E Stone Dr, Kingsport, TN, 37660",1652 E Stone Dr,Kingsport,TN,37660,Sullivan,Arbys,Food Chains,159265.0,0.0009606630458669514,33.3
86,Arbys Collierville,35.0457244,-89.694125,"967 W Poplar Avenue, Collierville, TN, 38017",967 W Poplar Avenue,Collierville,TN,38017,Shelby,Arbys,Food Chains,924454.0,0.0007680209074761967,34.9
8155,Arbys Jackson,35.6738677,-88.7802523,"219 Parkstone Pl, Jackson, TN, 38305",219 Parkstone Pl,Jackson,TN,38305,Madison,Arbys,Food Chains,98775.0,0.0012655024044545685,40.2
8857,Arbys Mosheim,36.2803893,-82.9259597,"10465 Lonesome Pine Trail, Mosheim, TN, 37818",10465 Lonesome Pine Trail,Mosheim,TN,37818,Greene,Arbys,Food Chains,70621.0,0.0007363248891972642,37.6
1657,Arbys Oak Ridge,36.0087111,-84.2676731,"114 S Illinois Ave, Oak Ridge, TN, 37830",114 S Illinois Ave,Oak Ridge,TN,37830,Anderson,Arbys,Food Chains,77576.0,0.0009023409301845932,33.5
7626,Arbys Smyrna,35.9818849,-86.555194,"489 Sam Ridley Pkwy W, Smyrna, TN, 37167",489 Sam Ridley Pkwy W,Smyrna,TN,37167,Rutherford,Arbys,Food Chains,352182.0,0.0008319562044624654,33.3
989,Arbys Knoxville,35.922509,-84.0926886,"400 N Cedar Bluff Rd, Knoxville, TN, 37923",400 N Cedar Bluff Rd,Knoxville,TN,37923,Knox,Arbys,Food Chains,486677.0,0.0008321741113716079,29.1
5891,Arbys Lebanon,36.185116,-86.296961,"813 S Cumberland, Lebanon, TN, 37087",813 S Cumberland,Lebanon,TN,37087,Wilson,Arbys,Food Chains,151917.0,0.0008754780570969674,33.7
8103,Arbys Knoxville,35.9329599,-84.0202216,"6909 Kingston Pike, Knoxville, TN, 37919",6909 Kingston Pike,Knoxville,TN,37919,Knox,Arbys,Food Chains,486677.0,0.0008321741113716079,29.1
5958,Arbys Blountville,36.5418783,-82.3323238,"1313 Highway 394, Blountville, TN, 37617",1313 Highway 394,Blountville,TN,37617,Sullivan,Arbys,Food Chains,159265.0,0.0009606630458669514,33.3
8141,Arbys Spring Hill,35.7426536,-86.939749,"1070 Crossing Circle, Spring Hill, TN, 37174",1070 Crossing Circle,Spring Hill,TN,37174,Williamson,Arbys,Food Chains,255735.0,0.0009345611668328544,22.5
7860,Arbys Murfreesboro,35.8623822,-86.4073997,"1270 North West Broad St, Murfreesboro, TN, 37129",1270 North West Broad St,Murfreesboro,TN,37129,Rutherford,Arbys,Food Chains,352182.0,0.0008319562044624654,33.3
992,Arbys Columbia,35.6047592,-87.0658211,"1625 Hatcher Ln, Columbia, TN, 38401",1625 Hatcher Ln,Columbia,TN,38401,Maury,Arbys,Food Chains,104760.0,0.0005536464299350897,31.9
759,Arbys Madison,36.194412,-86.7429822,"1779 Gallatin Rd N, Madison, TN, 37115",1779 Gallatin Rd N,Madison,TN,37115,Davidson,Arbys,Food Chains,703953.0,0.000869376222560313,29.2
6060,Arbys Jonesborough,36.3000628,-82.4690564,"405 E Jackson Blvd, Jonesborough, TN, 37659",405 E Jackson Blvd,Jonesborough,TN,37659,Washington,Arbys,Food Chains,134236.0,0.0009386453708394171,33.9
6866,Arbys Cookeville,36.139809,-85.5279298,"1073 S Willow Ave, Cookeville, TN, 38501",1073 S Willow Ave,Cookeville,TN,38501,Putnam,Arbys,Food Chains,81188.0,0.0011947578459870916,28.3
6537,Arbys Smyrna,35.9732173,-86.4946128,"582 Enon Springs Rd E, Smyrna, TN, 37167",582 Enon Springs Rd E,Smyrna,TN,37167,Rutherford,Arbys,Food Chains,352182.0,0.0008319562044624654,33.3
7784,Arbys Columbia,35.6440192,-86.8915281,"1623 Bear Creek Pike, Columbia, TN, 38401",1623 Bear Creek Pike,Columbia,TN,38401,Maury,Arbys,Food Chains,104760.0,0.0005536464299350897,31.9
1473,Arbys Memphis,35.137575,-90.0291168,"975 Union Ave, Memphis, TN, 38104",975 Union Ave,Memphis,TN,38104,Shelby,Arbys,Food Chains,924454.0,0.0007680209074761967,34.9
5341,Arbys Springfield,36.500746,-86.8824404,"1303 Memorial Blvd, Springfield, TN, 37172",1303 Memorial Blvd,Springfield,TN,37172,Robertson,Arbys,Food Chains,74098.0,0.0008097384544792032,38.1
5861,Arbys La Vergne,35.9993026,-86.5958723,"515 Waldron Rd, La Vergne, TN, 37086",515 Waldron Rd,La Vergne,TN,37086,Rutherford,Arbys,Food Chains,352182.0,0.0008319562044624654,33.3
8741,Arbys Millington,35.361948,-89.8900895,"8636 Us Hwy 51 North, Millington, TN, 38053",8636 Us Hwy 51 North,Millington,TN,38053,Shelby,Arbys,Food Chains,924454.0,0.0007680209074761967,34.9
692,Arbys Pigeon Forge,35.7823407,-83.5514288,"3652 Parkway, Pigeon Forge, TN, 37863",3652 Parkway,Pigeon Forge,TN,37863,Sevier,Arbys,Food Chains,99517.0,0.0014871830943456897,44.0
7804,Arbys Memphis,35.2051853,-89.7955017,"8018 Us Highway 64, Memphis, TN, 38133",8018 Us Highway 64,Memphis,TN,38133,Shelby,Arbys,Food Chains,924454.0,0.0007680209074761967,34.9
239,Arbys Nashville,36.1900698,-86.7980527,"2044 Rosa L Parks Blvd, Nashville, TN, 37228",2044 Rosa L Parks Blvd,Nashville,TN,37228,Davidson,Arbys,Food Chains,703953.0,0.000869376222560313,29.2
7499,Arbys Nashville,36.0841492,-86.6467602,"2350 Murfreesboro Pike, Nashville, TN, 37217",2350 Murfreesboro Pike,Nashville,TN,37217,Davidson,Arbys,Food Chains,703953.0,0.000869376222560313,29.2
1666,Arbys Clarksville,36.6383586,-87.4358364,"3325 Fort Campbell Blvd, Clarksville, TN, 37042",3325 Fort Campbell Blvd,Clarksville,TN,37042,Montgomery,Arbys,Food Chains,227900.0,0.0007591048705572619,36.2
5540,Arbys Gallatin,36.3894633,-86.4407348,"307 E Main St, Gallatin, TN, 37066",307 E Main St,Gallatin,TN,37066,Sumner,Arbys,Food Chains,200557.0,0.0007080281416255728,27.2
1694,Arbys Kingsport,36.5506621,-82.6378725,"4532 W Stone Dr, Kingsport, TN, 37660",4532 W Stone Dr,Kingsport,TN,37660,Sullivan,Arbys,Food Chains,159265.0,0.0009606630458669514,33.3
1590,Arbys Maryville,35.7516812,-83.9973641,"816 Foothills Dr, Maryville, TN, 37801",816 Foothills Dr,Maryville,TN,37801,Blount,Arbys,Food Chains,137605.0,0.0006976490679844482,35.9
6770,Arbys Knoxville,35.9980661,-83.7795914,"7122 Strawberry Plains Pike, Knoxville, TN, 37914",7122 Strawberry Plains Pike,Knoxville,TN,37914,Knox,Arbys,Food Chains,486677.0,0.0008321741113716079,29.1
901,Arbys Chattanooga,35.1281331,-85.2421205,"501 Northgate Mall, Chattanooga, TN, 37415",501 Northgate Mall,Chattanooga,TN,37415,Hamilton,Arbys,Food Chains,369135.0,0.00093732645238192,31.2
7472,Arbys Murfreesboro,35.8460165,-86.430546,"121 Chaffin Pl, Murfreesboro, TN, 37129",121 Chaffin Pl,Murfreesboro,TN,37129,Rutherford,Arbys,Food Chains,352182.0,0.0008319562044624654,33.3
1129,Arbys Cleveland,35.1869184,-84.8712683,"2835 Keith St Nw, Cleveland, TN, 37311",2835 Keith St Nw,Cleveland,TN,37311,Bradley,Arbys,Food Chains,110162.0,0.0009168315753163523,37.2
5308,Arbys Greeneville,36.1701943,-82.819648,"519 Tusculum Blvd, Greeneville, TN, 37743",519 Tusculum Blvd,Greeneville,TN,37743,Greene,Arbys,Food Chains,70621.0,0.0007363248891972642,37.6
8288,Arbys Powell,36.051314,-83.9910216,"608 East Emory Rd, Powell, TN, 37849",608 East Emory Rd,Powell,TN,37849,Knox,Arbys,Food Chains,486677.0,0.0008321741113716079,29.1
8435,Arbys White House,36.4696898,-86.6786173,"301 White House Crossing Way Suite A, White House, TN, 37188",301 White House Crossing Way Suite A,White House,TN,37188,Robertson,Arbys,Food Chains,74098.0,0.0008097384544792032,38.1
1497,Arbys Knoxville,35.9881996,-83.8930885,"2657 Magnolia Ave, Knoxville, TN, 37914",2657 Magnolia Ave,Knoxville,TN,37914,Knox,Arbys,Food Chains,486677.0,0.0008321741113716079,29.1
5506,Arbys Goodlettsville,36.32392,-86.7015517,"912 Conference Drive, Goodlettsville, TN, 37072",912 Conference Drive,Goodlettsville,TN,37072,Davidson,Arbys,Food Chains,703953.0,0.000869376222560313,29.2
121,Arbys Franklin,35.9154501,-86.8340057,"1130 Murfreesboro Rd, Franklin, TN, 37064",1130 Murfreesboro Rd,Franklin,TN,37064,Williamson,Arbys,Food Chains,255735.0,0.0009345611668328544,22.5
7837,Arbys Gallatin,36.3757681,-86.4719551,"1019 Nashville Pike, Gallatin, TN, 37066",1019 Nashville Pike,Gallatin,TN,37066,Sumner,Arbys,Food Chains,200557.0,0.0007080281416255728,27.2
750,Arbys Chattanooga,35.0097007,-85.2205256,"5420 Brainerd Rd, Chattanooga, TN, 37411",5420 Brainerd Rd,Chattanooga,TN,37411,Hamilton,Arbys,Food Chains,369135.0,0.00093732645238192,31.2
618,Arbys Knoxville,36.0037197,-83.9787666,"5228 Clinton Hwy, Knoxville, TN, 37912",5228 Clinton Hwy,Knoxville,TN,37912,Knox,Arbys,Food Chains,486677.0,0.0008321741113716079,29.1
5971,Arbys Chattanooga,35.1137693,-85.2618381,"3903 Hixson Pike, Chattanooga, TN, 37415",3903 Hixson Pike,Chattanooga,TN,37415,Hamilton,Arbys,Food Chains,369135.0,0.00093732645238192,31.2
8901,Arbys Jackson,35.5565731,-88.8111043,"1984 S Highland Ave, Jackson, TN, 38301",1984 S Highland Ave,Jackson,TN,38301,Madison,Arbys,Food Chains,98775.0,0.0012655024044545685,40.2
1857,Arbys Nashville,36.2340438,-86.7589701,"3196 Dickerson Rd, Nashville, TN, 37207",3196 Dickerson Rd,Nashville,TN,37207,Davidson,Arbys,Food Chains,703953.0,0.000869376222560313,29.2
8096,Arbys Smyrna,35.9303938,-86.5333999,"1901 Almaville Rd, Smyrna, TN, 37167",1901 Almaville Rd,Smyrna,TN,37167,Rutherford,Arbys,Food Chains,352182.0,0.0008319562044624654,33.3
7439,Arbys Clarksville,36.5093906,-87.2741553,"2237 Madison St, Clarksville, TN, 37043",2237 Madison St,Clarksville,TN,37043,Montgomery,Arbys,Food Chains,227900.0,0.0007591048705572619,36.2
5115,Arbys Clarksville,36.5943443,-87.2874719,"3067 Wilma Rudolph Blvd, Clarksville, TN, 37040",3067 Wilma Rudolph Blvd,Clarksville,TN,37040,Montgomery,Arbys,Food Chains,227900.0,0.0007591048705572619,36.2
5025,Arbys Chattanooga,35.0883977,-85.1875828,"4766 Highway 58, Chattanooga, TN, 37416",4766 Highway 58,Chattanooga,TN,37416,Hamilton,Arbys,Food Chains,369135.0,0.00093732645238192,31.2
707,Arbys Nashville,36.080414,-86.7271574,"4097 Nolensville Pike, Nashville, TN, 37211",4097 Nolensville Pike,Nashville,TN,37211,Davidson,Arbys,Food Chains,703953.0,0.000869376222560313,29.2
7482,Arbys Hixson,35.1990342,-85.1610808,"8514 Hixson Pike, Hixson, TN, 37343",8514 Hixson Pike,Hixson,TN,37343,Hamilton,Arbys,Food Chains,369135.0,0.00093732645238192,31.2
7282,Arbys Knoxville,36.0043487,-84.0199317,"2750 Schaad Rd, Knoxville, TN, 37921",2750 Schaad Rd,Knoxville,TN,37921,Knox,Arbys,Food Chains,486677.0,0.0008321741113716079,29.1
1779,Arbys Hermitage,36.1887754,-86.6291689,"3400 Lebanon Pike, Hermitage, TN, 37076",3400 Lebanon Pike,Hermitage,TN,37076,Davidson,Arbys,Food Chains,703953.0,0.000869376222560313,29.2
7498,Arbys Clinton,36.1626487,-84.0890329,"2181 N Charles G Seivers Blvd, Clinton, TN, 37716",2181 N Charles G Seivers Blvd,Clinton,TN,37716,Anderson,Arbys,Food Chains,77576.0,0.0009023409301845932,33.5
8040,Arbys Memphis,35.049979,-89.8056708,"7734 Winchester Rd, Memphis, TN, 38125",7734 Winchester Rd,Memphis,TN,38125,Shelby,Arbys,Food Chains,924454.0,0.0007680209074761967,34.9
8146,Arbys Knoxville,35.9453559,-84.1622006,"10816 Hardin Valley Rd, Knoxville, TN, 37932",10816 Hardin Valley Rd,Knoxville,TN,37932,Knox,Arbys,Food Chains,486677.0,0.0008321741113716079,29.1
6333,Arbys Jackson,35.6816499,-88.8567889,"208 Stonebrook Pl, Jackson, TN, 38305",208 Stonebrook Pl,Jackson,TN,38305,Madison,Arbys,Food Chains,98775.0,0.0012655024044545685,40.2
8881,Arbys Bristol,36.5949546,-82.2136072,"2615 W State Street, Bristol, TN, 37620",2615 W State Street,Bristol,TN,37620,Sullivan,Arbys,Food Chains,159265.0,0.0009606630458669514,33.3
7863,Arbys Nashville,36.0789329,-86.9533998,"7689 Highway 70 South, Nashville, TN, 37221",7689 Highway 70 South,Nashville,TN,37221,Davidson,Arbys,Food Chains,703953.0,0.000869376222560313,29.2
5450,Arbys Mount Juliet,36.1747315,-86.5126226,"245 N Mt Juliet Rd, Mount Juliet, TN, 37122",245 N Mt Juliet Rd,Mount Juliet,TN,37122,Wilson,Arbys,Food Chains,151917.0,0.0008754780570969674,33.7
1619,Arbys Kingsport,36.4825595,-82.5003588,"4226 Fort Henry Dr, Kingsport, TN, 37663",4226 Fort Henry Dr,Kingsport,TN,37663,Sullivan,Arbys,Food Chains,159265.0,0.0009606630458669514,33.3
5415,Arbys Farragut,35.9048492,-84.1427815,"408 Lovell Rd, Farragut, TN, 37934",408 Lovell Rd,Farragut,TN,37934,Knox,Arbys,Food Chains,486677.0,0.0008321741113716079,29.1
8517,Arbys Sevierville,35.9044365,-83.5819895,"1400 Winfield Dunn Pkwy, Sevierville, TN, 37876",1400 Winfield Dunn Pkwy,Sevierville,TN,37876,Sevier,Arbys,Food Chains,99517.0,0.0014871830943456897,44.0
5607,Arbys Clarksville,36.5394741,-87.36546,"965 N Riverside Dr, Clarksville, TN, 37040",965 N Riverside Dr,Clarksville,TN,37040,Montgomery,Arbys,Food Chains,227900.0,0.0007591048705572619,36.2
7796,Arbys Germantown,35.118277,-89.8005834,"2016 Germantown Parkway, Germantown, TN, 38138",2016 Germantown Parkway,Germantown,TN,38138,Shelby,Arbys,Food Chains,924454.0,0.0007680209074761967,34.9
8169,Arbys Knoxville,36.034158,-83.8695598,"5345 Millertown Pike, Knoxville, TN, 37924",5345 Millertown Pike,Knoxville,TN,37924,Knox,Arbys,Food Chains,486677.0,0.0008321741113716079,29.1
1048,Arbys Hendersonville,36.3023242,-86.6291215,"435 W Main St, Hendersonville, TN, 37075",435 W Main St,Hendersonville,TN,37075,Sumner,Arbys,Food Chains,200557.0,0.0007080281416255728,27.2
1675,Arbys Cookeville,36.1491456,-85.5012529,"595 S Jefferson Ave, Cookeville, TN, 38501",595 S Jefferson Ave,Cookeville,TN,38501,Putnam,Arbys,Food Chains,81188.0,0.0011947578459870916,28.3
5021,Arbys Jackson,35.6576901,-88.8509405,"601 Old Hickory, Jackson, TN, 38305",601 Old Hickory,Jackson,TN,38305,Madison,Arbys,Food Chains,98775.0,0.0012655024044545685,40.2
5719,Arbys Johnson City,36.3550254,-82.3830078,"2707 N Roan St, Johnson City, TN, 37601",2707 N Roan St,Johnson City,TN,37601,Washington,Arbys,Food Chains,134236.0,0.0009386453708394171,33.9
5808,Arbys Chattanooga,34.9893029,-85.2112397,"6302 Ringgold Rd, Chattanooga, TN, 37412",6302 Ringgold Rd,Chattanooga,TN,37412,Hamilton,Arbys,Food Chains,369135.0,0.00093732645238192,31.2
6356,Arbys Chattanooga,35.0408535,-85.1524127,"7314 Shallowford Rd, Chattanooga, TN, 37421",7314 Shallowford Rd,Chattanooga,TN,37421,Hamilton,Arbys,Food Chains,369135.0,0.00093732645238192,31.2
567,Arbys Knoxville,35.9478887,-83.9135038,"2819 Chapman Hwy, Knoxville, TN, 37920",2819 Chapman Hwy,Knoxville,TN,37920,Knox,Arbys,Food Chains,486677.0,0.0008321741113716079,29.1
295,Arbys Cordova,35.1759298,-89.7923842,"1860 N Germantown Pkwy, Cordova, TN, 38016",1860 N Germantown Pkwy,Cordova,TN,38016,Shelby,Arbys,Food Chains,924454.0,0.0007680209074761967,34.9
8081,Arbys Murfreesboro,35.8803982,-86.3834041,"2104 Memorial Blvd Ste A, Murfreesboro, TN, 37129",2104 Memorial Blvd Ste A,Murfreesboro,TN,37129,Rutherford,Arbys,Food Chains,352182.0,0.0008319562044624654,33.3
1742,Arbys Nashville,36.1493416,-86.6668929,"2750 Elm Hill Pike, Nashville, TN, 37214",2750 Elm Hill Pike,Nashville,TN,37214,Davidson,Arbys,Food Chains,703953.0,0.000869376222560313,29.2
8173,Arbys Sevierville,35.8427881,-83.5714028,"1304 Parkway, Sevierville, TN, 37862",1304 Parkway,Sevierville,TN,37862,Sevier,Arbys,Food Chains,99517.0,0.0014871830943456897,44.0
1498,Arbys Knoxville,36.0273405,-83.9282204,"4849 N Broadway, Knoxville, TN, 37918",4849 N Broadway,Knoxville,TN,37918,Knox,Arbys,Food Chains,486677.0,0.0008321741113716079,29.1
5256,Arbys Lebanon,36.2177088,-86.3331406,"1457 W Main, Lebanon, TN, 37087",1457 W Main,Lebanon,TN,37087,Wilson,Arbys,Food Chains,151917.0,0.0008754780570969674,33.7
1433,Arbys Madison,36.251254,-86.717625,"919 Gallatin Pike S, Madison, TN, 37115",919 Gallatin Pike S,Madison,TN,37115,Davidson,Arbys,Food Chains,703953.0,0.000869376222560313,29.2
8171,Arbys Clarksville,36.6262291,-87.3182514,"3920 Trenton Road, Clarksville, TN, 37040",3920 Trenton Road,Clarksville,TN,37040,Montgomery,Arbys,Food Chains,227900.0,0.0007591048705572619,36.2
6938,Arbys Kingsport,36.4858272,-82.5760965,"2306 Sullivan Gardens Pkwy, Kingsport, TN, 37660",2306 Sullivan Gardens Pkwy,Kingsport,TN,37660,Sullivan,Arbys,Food Chains,159265.0,0.0009606630458669514,33.3
